DB06690	2	N01AX13 N01AX63
DB06691	2	D04AA02 R06AC01
DB06692	1	B02AB01
DB06694	4	R01AA07 R01AB06 S01GA03 S01GA53
DB06695	1	B01AE07
DB06696	1	J01GB12
DB06697	2	P01BE02 P01BF01
DB06698	1	N07CA01
DB06699	1	L02BX02
DB06700	1	N06AX23
DB06701	1	N06BA11
DB06702	1	G04BD11
DB06703	1	V08CA09
DB06704	3	V09IX01 V09IX02 V10XA02
DB06705	1	V08CA11
DB06706	1	A03AX10
DB06708	1	P01BF01
DB06710	3	G03BA02 G03EA01 G03EK01
DB06711	4	R01AA08 R01AB02 S01GA01 S01GA51
DB06712	1	C08CA10
DB06713	1	G03AA13
DB06715	3	R05CA02 S01XA04 V03AB21
DB06718	1	A14AA02
DB06719	1	L02AE01
DB06720	1	A16AB10
DB06723	1	A02AB01
DB06724	3	A02AC01 A11GB01 A12AA04
DB06725	1	M01AC05
DB06727	1	C01BA04
DB06729	3	G01AE10 J01ED08 S01AB05
DB06730	2	G03AA10 G03AB06
DB06736	2	M01AB16 M02AA25
DB06738	2	N02AB01 N02AG02
DB06739	1	R03DX06
DB06742	1	R05CB06
DB06751	1	A03AD02
DB06752	1	M09AB01
DB06754	1	B01AB09
DB06755	2	A11CA02 D02BB01
DB06756	2	A09AB02 A16AA06
DB06760	1	A16AB06
DB06764	4	R01AA06 R01AB03 S01GA02 S01GA52
DB06766	1	S01GX11
DB06767	2	B05XA04 G04BA01
DB06769	1	L01AA09
DB06770	1	P03AX06
DB06771	1	S01AE08
DB06772	1	L01CD04
DB06773	1	H05BA03
DB06774	2	M02AB01 N01BX04
DB06775	1	A16AA05
DB06777	1	A05AA01
DB06778	1	V03AB20
DB06779	1	B01AB04
DB06781	1	D07AC19
DB06782	1	V03AB09
DB06783	1	V03AB31
DB06785	1	H01CC01
DB06786	1	D07AD02
DB06787	1	A03AB10
DB06788	1	L02AE05
DB06789	2	G03DA03 G03FA02
DB06791	1	H01CB03
DB06792	1	V03AE03
DB06794	1	S01GX05
DB06795	2	D06BA03 G01AE10
DB06796	1	V08CA05
DB06799	1	J01XX05
DB06800	1	A06AH01
DB06802	1	S01BC10
DB06803	1	P02DA01
DB06809	1	L03AX16
DB06810	1	L01DC02
DB06811	1	C05BB02
DB06812	6	D08AG02 D09AA09 D11AC06 G01AX11 R02AA15 S01AX18
DB06813	1	L01BA05
DB06815	1	D11AX12
DB06816	1	P02CX01
DB06817	2	J05AR16 J05AX08
DB06819	1	A16AX03
DB06820	1	D01AC09
DB06822	1	B01AB10
DB06823	1	R05CB12
DB06825	1	L02AE04
DB06826	1	S01EE02
DB07118	1	A05AX02
DB07402	1	M01AX04
DB07477	1	M02AA08
DB07637	1	H03BX02
DB08329	1	N03AX03
DB08439	1	M01AH04
DB08486	1	L01XD06
DB08604	2	D08AE04 D09AA06
DB08621	2	J01BA02 J01BA52
DB08792	1	P01AC01
DB08794	1	B01AA08
DB08795	2	J01CE04 J01CR50
DB08796	2	G01AE10 R05DB11
DB08797	3	N02BA05 N02BA55 N02BA75
DB08798	3	G01AE10 J01EC03 J01EE04
DB08799	2	R01AC04 R06AX05
DB08800	3	D04AA09 R06AC03 R06AC53
DB08801	2	D04AA13 R06AB03
DB08802	2	D04AA22 R06AD09
DB08803	1	R01AA13
DB08806	1	A02BA06
DB08807	2	C07AA17 C07CA17
DB08808	1	C07AA19
DB08811	1	N05BA23
DB08813	1	B01AB06
DB08814	1	B01AC18
DB08815	1	N05AE05
DB08816	1	B01AC24
DB08818	5	D03AX05 M09AX01 R01AX09 S01KA01 S01KA51
DB08819	1	S01EE05
DB08820	2	R07AX02 R07AX30
DB08822	2	C09CA09 C09DA09
DB08824	1	V09AB03
DB08826	1	V03AC02
DB08827	1	C10AX12
DB08828	1	L01XX43
DB08835	2	R01AC05 S01GX03
DB08836	1	C09AA14
DB08842	1	N06BX12
DB08860	1	C10AA08
DB08862	1	V04CK02
DB08864	3	J05AG05 J05AR08 J05AR19
DB08865	1	L01XE16
DB08867	2	G03AD02 G03XB02
DB08868	1	L04AA27
DB08869	1	H01AC06
DB08870	1	L01XC12
DB08871	1	L01XX41
DB08873	1	J05AE12
DB08874	1	A07AA12
DB08875	1	L01XE26
DB08876	1	A16AB11
DB08877	1	L01XE18
DB08879	1	L04AA26
DB08880	1	L04AA31
DB08881	1	L01XE15
DB08882	3	A10BD11 A10BD19 A10BH05
DB08883	1	N03AX22
DB08884	1	V08CA10
DB08885	2	L01XX44 S01LA05
DB08888	1	S01XA22
DB08889	1	L01XX45
DB08890	1	A06AX04
DB08893	1	G04BD12
DB08894	1	B03XA04
DB08895	1	L04AA29
DB08896	1	L01XE21
DB08897	2	R03AL05 R03BB05
DB08898	1	V03AF09
DB08899	1	L02BB04
DB08900	1	A16AX08
DB08901	1	L01XE24
DB08902	1	J06BB18
DB08903	1	J04AK05
DB08904	1	L04AB05
DB08905	1	L02BG02
DB08906	3	R01AD12 R03AK10 R03BA09
DB08907	2	A10BD16 A10BX11
DB08908	1	N07XX09
DB08909	1	A16AX09
DB08910	1	L04AX06
DB08911	1	L01XE25
DB08912	1	L01XE23
DB08916	1	L01XE13
DB08925	1	N06BX17
DB08928	1	P01AR01
DB08930	2	J05AR13 J05AX12
DB08931	1	C02KX05
DB08932	1	C02KX04
DB08933	1	D01AC18
DB08934	2	J05AX15 J05AX65
DB08935	1	L01XC15
DB08936	1	R06AE04
DB08938	2	A02AD02 A02AF01
DB08939	1	R05CB09
DB08940	1	M01AA06
DB08941	1	C04AA01
DB08943	3	D01AC05 G01AF07 G01AF20
DB08944	1	R05DB04
DB08946	1	V08AC06
DB08947	1	V08AB04
DB08948	1	V08AA03
DB08949	1	C04AC03
DB08950	1	C02CA02
DB08951	1	M01AE10
DB08954	1	C04AX28
DB08955	1	M01AE13
DB08957	2	R03AC06 R03CC05
DB08958	2	A01AB12 G01AX16
DB08962	1	A10BB04
DB08964	1	G02AD03
DB08965	1	R02AB03
DB08967	1	N02CX05
DB08970	3	D07AB07 D07CB02 D07XB03
DB08971	7	C05AA08 D07AC05 D07BC03 D07CC06 D07XC05 H02AB03 S01CA04
DB08972	1	J01MB07
DB08974	1	P02CA05
DB08976	1	N02BG04
DB08978	1	A03BB04
DB08979	2	R03BX01 R03DX03
DB08980	1	C08EA01
DB08981	1	M01AE05
DB08983	1	C10AB09
DB08984	1	M02AA06
DB08985	2	C01CA01 C01CA51
DB08986	1	N05BX03
DB08987	2	N01BB07 N01BB57
DB08989	1	R07AB04
DB08990	1	R05CB04
DB08992	1	M03BX09
DB08994	1	B01AC01
DB08995	2	C05CA03 C05CA53
DB08996	1	N06AA18
DB08997	1	N04AA08
DB08999	1	R01AA02
DB09000	1	N05AA06
DB09001	1	N03AA04
DB09002	1	R05DB21
DB09004	1	R05DB03
DB09007	3	D04AA34 R06AA06 R06AA56
DB09008	1	J01DB02
DB09009	2	N01BB08 N01BB58
DB09010	1	L01BC04
DB09011	1	N03AX30
DB09012	1	B02BX02
DB09013	1	S01ED06
DB09014	1	N05BB02
DB09015	1	C03DA02
DB09016	1	N06AA15
DB09017	1	N05CD09
DB09018	1	A03FA04
DB09019	1	R05CB02
DB09020	3	A06AB02 A06AB52 A06AG02
DB09021	1	N05BD01
DB09022	1	A10BX06
DB09026	5	C09DX02 C09XA02 C09XA52 C09XA53 C09XA54
DB09027	1	J05AX65
DB09029	1	L04AC10
DB09030	1	B01AC26
DB09031	1	L01XX09
DB09033	1	L04AA33
DB09035	1	L01XC17
DB09036	1	L04AC11
DB09037	1	L01XC18
DB09038	3	A10BD19 A10BD20 A10BX12
DB09039	1	A16AX10
DB09040	1	D01AC19
DB09042	1	J01XX11
DB09043	1	A10BX13
DB09045	1	A10BX14
DB09049	1	A06AH03
DB09050	1	J01DI54
DB09051	1	A16AB12
DB09052	1	L01XC19
DB09053	1	L01XE27
DB09054	1	L01XX47
DB09055	1	C10AD06
DB09063	1	L01XE28
DB09065	5	J05AR09 J05AR14 J05AR15 J05AR18 V03AX03
DB09068	1	N06AX26
DB09069	1	C01EB15
DB09070	1	G03CX01
DB09071	1	N05CH03
DB09072	2	N01AX11 N07XX04
DB09073	1	L01XE33
DB09074	1	L01XX46
DB09076	2	R03AL03 R03BB07
DB09077	1	L01XC16
DB09078	1	L01XE29
DB09079	1	L01XE31
DB09080	2	R03AC19 R03AL06
DB09081	1	N06BX13
DB09082	2	R03AK10 R03AL03
DB09083	1	C01EB17
DB09084	4	A01AD02 G02CC03 M01AX07 M02AA05
DB09085	4	C05AD02 D04AB06 N01BA03 S01HA03
DB09089	1	A03AA05
DB09090	1	A03AX04
DB09091	3	A07EA05 R01AD07 R01AD57
DB09092	2	C04AD02 R03DA20
DB09093	5	A01AB21 D06AA02 J01AA03 J01AA20 S01AA02
DB09095	3	D07AC06 D07BC04 D07XC04
DB09096	2	D10AE01 D10AE51
DB09097	1	G02CB04
DB09098	1	H01AC02
DB09099	1	H01CB01
DB09101	3	J05AR09 J05AR18 J05AX11
DB09102	1	J05AX14
DB09103	1	L03AA12
DB09104	2	A02AA04 G04BX01
DB09105	1	A16AB13
DB09106	1	B05AA07
DB09107	1	B03XA03
DB09110	2	R05CB05 V03AF01
DB09112	1	V03AB08
DB09114	1	R07AA01
DB09115	1	G01AC01
DB09116	1	N07BB02
DB09117	1	N05CC05
DB09118	1	N03AX17
DB09119	1	N03AF04
DB09120	1	M02AB02
DB09121	1	M01CB04
DB09122	1	L03AB13
DB09123	4	G03AA16 G03AB08 G03DB08 G03FA15
DB09124	2	G03DB03 G03FB07
DB09125	1	A12BA02
DB09126	1	G03GA01
DB09128	1	N05AX16
DB09132	1	V08CA02
DB09133	1	V08AA04
DB09134	1	V08AB07
DB09135	1	V08AB12
DB09137	1	V09DA04
DB09138	1	V09BA02
DB09139	1	V09BA01
DB09140	1	V03AN01
DB09142	1	V04CC03
DB09143	1	L01XX48
DB09146	2	B03AB02 V03AE05
DB09148	1	V09AX06
DB09149	1	V09AX05
DB09151	1	V09AX04
DB09152	1	V03AN04
DB09153	3	A12CA01 B05CB01 B05XA03
DB09154	1	B05CB02
DB09155	1	V03AN03
DB09156	1	V08AB05
DB09157	1	V03AN02
DB09160	1	V09GA02
DB09161	1	V09GA01
DB09162	1	V03AE08
DB09163	1	V09AA01
DB09164	1	V09DA01
DB09165	1	V09BA03
DB09166	1	N05BA19
DB09167	1	N06AA16
DB09183	2	J05AX16 J05AX66
DB09185	1	N06AX09
DB09194	1	N06AB09
DB09203	3	C01CA08 S01GA06 S01GA56
DB09205	2	C04AX10 G04BE06
DB09206	1	C02CA03
DB09208	1	M04AX02
DB09209	1	R05DA08
DB09210	1	N06BX03
DB09213	1	M01AE14
DB09214	2	M01AE17 M02AA27
DB09215	1	M01AC04
DB09216	1	M01AG02
DB09219	1	A06AB09
DB09220	1	C01DX16
DB09222	1	B02BB01
DB09224	1	N05AD03
DB09225	1	N05AX11
DB09227	1	C08CA12
DB09228	1	B06AC04
DB09231	1	C08CA15
DB09232	1	C08CA14
DB09236	1	C08CA09
DB09238	2	C08CA11 C09BB12
DB09241	2	V03AB17 V04CG05
DB09242	2	C02AC05 C02LC05
DB09245	1	N06AG03
DB09247	1	N06AF06
DB09255	1	B05AA05
DB09256	2	L01BC03 L01BC53
DB09258	1	B01AB12
DB09259	1	B01AB08
DB09260	1	B01AB07
DB09264	1	V03AB37
DB09265	1	A10BX10
DB09266	1	V09IA09
DB09267	2	M05BX03 M05BX53
DB09268	2	A06AB08 A06AB58
DB09270	1	C01EB09
DB09271	1	A03BB05
DB09273	2	R03DA11 R03DA20
DB09274	5	P01BE03 P01BF02 P01BF03 P01BF04 P01BF06
DB09275	2	A02BD08 A02BX05
DB09276	1	M01CB01
DB09278	2	A07BA01 A07BA51
DB09279	1	C09CA10
DB09280	1	R07AX30
DB09282	1	C01DX12
DB09283	1	C01DX11
DB09284	1	C01DX09
DB09285	1	M01AX22
DB09286	1	N05AD05
DB09287	2	A06AD15 A06AD65
DB09288	1	N02BE05
DB09289	1	N06AX14
DB09292	1	C09DX04
DB09293	2	V09FX03 V10XA01
DB09296	2	J05AX66 J05AX67
DB09297	2	J05AX66 J05AX67
DB09299	3	J05AR17 J05AR18 J05AR19
DB09300	2	A03BB01 A03DB04
DB09301	1	M01AX25
DB09303	1	C10AX13
DB09310	1	B02BD11
DB09311	1	A06AC08
DB09312	1	L04AA03
DB09313	1	V08AB03
DB09314	1	V09FX01
DB09315	1	V09EX03
DB09320	2	J01CE09 J01CR50
DB09321	1	C05AX04
DB09322	2	A12CB01 C05AX04
DB09323	2	J01CE08 J01CR50
DB09324	2	J01CG01 J01CR50
DB09325	3	A01AA01 A01AA51 A12CD01
DB09333	2	V08AC08 V08AC10
DB09337	1	V03AN05
DB09338	1	C03BC01
DB09340	1	V08AC09
DB09341	4	B05CX01 C05BB56 V04CA02 V06DC01
DB09344	1	C05BB03
DB09345	2	C05AD07 D04AB07
DB09346	1	V08AA02
DB09347	1	V08AA07
DB09353	1	D10AB02
DB09357	3	A11HA30 D03AX03 S01XA12
DB09375	2	B06AA04 S01KX01
DB09389	3	G03AA06 G03FA10 G03FB01
DB09395	1	B05XA08
DB09397	1	V09DB05
DB09407	2	A12CC01 B05XA11
DB09418	1	H03BC01
DB09420	1	V09FX02
DB09421	1	V04CJ02
DB09425	1	V09AX01
DB09449	3	A06AD17 A06AG01 B05XA09
DB09456	4	A10AB02 A10AC02 A10AD02 A10AE02
DB09462	2	A06AG04 A06AX01
DB09472	2	A06AD13 A12CA02
DB09481	3	A02AA01 A06AD01 V03AE04
DB09484	2	A01AA02 A12CD02
DB09488	1	R06AX18
DB09496	1	D02BA02
DB09502	1	V09IX04
DB09516	1	D11AX06
DB09526	1	D11AX11
DB09551	2	B06AA02 B06AA10
DB09559	1	L01XC22
DB09561	1	B05XA14
DB09564	3	A10AD06 A10AE06 A10AE56
DB09570	1	L01XX50
DB10276	1	J07BH01
DB10283	1	J06AA06
DB10317	1	J07BJ01
DB10318	1	J07BK01
DB10400	1	V01AA03
DB10401	1	V01AA03
DB10583	3	J07AM01 J07AM51 J07AM52
DB10805	1	J07BL01
DB11057	2	A06AA01 A06AA51
DB11071	1	G04BX12
DB11073	4	B05CA01 D08AJ03 D09AA07 R02AA06
DB11075	1	S01KA02
DB11080	1	D08AL01
DB11081	1	D10AX01
DB11085	2	D10AX02 S01AX06
DB11089	2	A06AA02 A06AG10
DB11091	3	A01AB02 D08AX01 S02AA06
DB11092	1	A01AA04
DB11093	2	A11GB01 A12AA13
DB11095	1	B01AE01
DB11098	1	A12BA04
DB11104	1	V08DA05
DB11105	3	D08AJ01 D09AA11 R02AA16
DB11106	1	R03DA20
DB11110	3	A06AD19 A12CC04 B05CB03
DB11113	1	A06AB05
DB11117	2	D01AE04 D01AE54
DB11121	1	D08AE05
DB11123	1	D08AX07
DB11125	3	D08AJ08 D08AJ58 R02AA09
DB11126	2	A12AA03 D11AX03
DB11130	2	A07DA02 N02AA02
DB11135	1	A12CE02
DB11145	4	A01AB07 D08AH03 G01AC30 R02AA14
DB11150	1	V08BA02
DB11156	1	P02CC01
DB11157	2	D05AC01 D05AC51
DB11158	1	A07BC01
DB11181	1	S01FA05
DB11182	1	S01JA02
DB11186	1	R05DB05
DB11190	1	A11HA32
DB11191	1	B03BA04
DB11228	1	A06AC06
DB11235	3	D04AA01 R01AC06 R06AC06
DB11237	3	B06AA07 D03BA01 M09AB52
DB11248	1	A12CB02
DB11251	1	A11HA03
DB11254	1	R02AA12
DB11300	2	B02BC06 B02BD30
DB11312	1	B01AD12
DB11315	3	A03BB03 A03CB01 S01FA03
DB11326	2	S01AX07 S02AA03
DB11342	1	D10AX04
DB11348	2	A11GB01 A12AA01
DB11362	1	B01AC27
DB11364	1	L03AX05
DB11365	2	A06AB06 A06AB56
DB11366	1	L03AX02
DB11367	1	J01DB11
DB11371	1	N01AX05
DB11386	2	A04AD04 A04AD54
DB11560	1	M04AB05
DB11561	1	D08AA02
DB11563	1	A16AB14
DB11573	2	D09AA08 M05BX02
DB11577	1	V04CH02
DB11582	2	M03BX05 M03BX55
DB11586	1	J05AE15
DB11590	1	D08AK06
DB11591	1	R06AX29
DB11594	1	A01AB06
DB11596	2	V03AF04 V03AF10
DB11598	1	B01AB02
DB11604	1	J06BB02
DB11606	1	B02BD14
DB11609	1	R05DA06
DB11614	1	R06AX28
DB11616	1	L01DB08
DB11617	1	L01DB04
DB11618	1	L01DB05
DB11619	1	G03XA02
DB11635	1	A11HA08
DB11644	1	N07XX08
DB11678	1	L01AB02
DB11696	1	A07XA04
DB11699	1	A04AA03
DB11705	1	V08AB10
DB11728	1	B01AX05
DB11735	2	V04CE01 V08DA02
DB11738	1	C02AC06
DB11742	1	R06AX22
DB11748	1	A11DA03
DB11750	2	D07AD01 D07CD01
DB11770	1	C07AB13
DB11774	1	J01MA18
DB11776	1	L04AC12
DB11783	1	C09AA16
DB11800	1	L01XE34
DB11808	1	J05AE13
DB11820	1	P01CC01
DB11823	1	N01AX14
DB11876	1	B05XB02
DB11892	1	J01MA17
DB11921	1	H02AB13
DB11935	1	J01DC14
DB11989	1	P01CA02
DB11994	1	M01AX21
DB11996	1	L03AX09
DB12079	2	A02BX07 A02BX77
DB12081	1	S01LA02
DB12086	1	R03BB02
DB12123	1	C04AX27
DB12127	1	J01CR04
DB12131	1	N06BX18
DB12153	1	N06BX06
DB12160	1	M01CC02
DB12172	1	P01AB06
DB12184	1	N06AX19
DB12190	1	J01DI03
DB12216	1	D05BA03
DB12221	1	C03DA03
DB12245	1	P02BX04
DB12248	2	R03AC11 R03CC11
DB12251	1	A03AD30
DB12277	1	D08AC05
DB12278	1	G04BD06
DB12293	1	N02BG06
DB12313	1	C01CA14
DB12319	1	M04AB03
DB12338	1	N03AX19
DB12343	1	J01CA17
DB12401	1	N05AD06
DB12407	1	V08AB11
DB12412	2	A10BD18 A10BH06
DB12447	1	D10AF05
DB12465	1	C02KD01
DB12472	1	R05DB27
DB12473	1	B05CA05
DB12474	6	G03AA03 G03AB02 G03AC02 G03DC03 G03FA07 G03FB02
DB12478	1	N04BC08
DB12487	1	G03CA09
DB12492	1	N02AC03
DB12523	1	R06AX25
DB12525	1	L03AA03
DB12532	1	C05AD06
DB12545	1	B01AC10
DB12554	1	A03AA04
DB12604	1	J01GB08
DB12624	3	D08AJ57 G01AX66 R02AA21
DB12656	1	V04CD05
DB12661	1	C02CA06
DB12667	1	J04AD01
DB12692	1	L04AA19
DB12699	1	L03AA15
DB12708	1	G02AD05
DB12710	1	N05AB10
DB12766	1	C03BX03
DB12768	1	L03AX03
DB12770	1	A02BA08
DB12787	1	A14AA09
DB12789	1	G02AD01
DB12814	1	L03AB14
DB12829	2	J04AK07 J04AM04
DB12832	1	L01AA08
DB12834	2	J01RA07 P01AB07
DB12846	3	R03AC15 R03AK05 R03CC14
DB12864	1	P01CD01
DB12867	1	N05AD07
DB12877	1	R06AE06
DB12902	1	L01AA07
DB12923	1	C08DA02
DB12926	1	C01CA21
DB12927	1	C01CA23
DB12930	1	N06AA05
DB12942	1	A06AD12
DB12944	1	A03AX12
DB12945	3	C02DB01 C02LG01 C02LG51
DB12951	1	N06AX15
DB12954	1	J04AK03
DB12958	1	N05AX07
DB12965	1	D08AL30
DB12967	1	L01XX16
DB12975	1	P01BF06
DB13003	1	H02AB17
DB13025	1	N05AL03
DB13026	6	G01AF06 J01RA05 J01RA09 J01RA12 J01XD03 P01AB03
DB13028	1	J01DH05
DB13042	1	A03AX05
DB13050	1	N07XX01
DB13064	1	R01AA09
DB13069	1	L01AD06
DB13071	1	C01EB05
DB13074	1	V04CD06
DB13076	1	V10AA01
DB13084	1	N06BX02
DB13089	1	D03AX10
DB13091	1	A03AC05
DB13099	1	N05CM13
DB13124	2	C05CA04 C05CA54
DB13129	2	G03FA16 G03FB11
DB13132	1	P01BE01
DB13133	2	B02BD06 B02BD10
DB13136	1	B01AA12
DB13142	1	A12AA02
DB13143	2	G03CB03 G03CC03
DB13144	1	L03AA10
DB13148	1	B02BD13
DB13151	1	B02BD03
DB13156	1	J05AX05
DB13157	1	A06AG11
DB13158	3	D07AB01 S01BA09 S01CA11
DB13166	2	C09AA15 C09BA15
DB13167	1	M01AB06
DB13169	2	A14AB01 S01XA11
DB13178	1	A11HA07
DB13179	1	J01FA08
DB13183	1	V09DA02
DB13185	1	A14AB03
DB13191	1	C01EB06
DB13192	1	B02BD02
DB13193	1	G02CX03
DB13195	1	C05CX03
DB13196	1	N05CM09
DB13198	2	A09AA03 A09AC01
DB13231	1	A12AA05
DB13257	2	B03AA07 B03AD03
DB13259	1	N01BX01
DB13281	2	D03BA03 M09AB03
DB13293	2	R05CA04 V03AB01
DB13301	1	A12CC08
DB13307	2	C01AB01 C01AB51
DB13346	2	M01AB17 M02AA09
DB13352	1	N06BX04
DB13359	1	A12CC05
DB13374	1	C04AX07
DB13390	1	A02AB02
DB13392	1	D08AK04
DB13416	1	A11DA02
DB13421	1	D06BB09
DB13440	1	S01AX10
DB13450	1	M03AC11
DB13518	1	A02BX13
DB13520	1	G02CB05
DB13532	3	C03AA07 C03AB07 C03EA07
DB13587	1	G03BB01
DB13595	1	A02AD05
DB13620	1	A12BA05
DB13643	1	N05CD11
DB13679	2	R06AB02 R06AB52
DB13694	1	N07AA03
DB13707	1	A06AD21
DB13735	1	R05CA09
DB13746	2	P03AC02 P03AC52
DB13747	1	D03AX12
DB13749	1	A12CC03
DB13761	1	A09AA04
DB13781	1	C01CX07
DB13786	1	A12CC09
DB13792	2	C03BA03 C03BB03
DB13813	1	D09AA13
DB13853	1	A16AX02
DB13866	3	G03AA01 G03DC06 G03FA06
DB13872	1	N05CD06
DB13873	1	C10AB11
DB13886	1	J06BB09
